Id,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location,total_wages
15245,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,720.0,0.0,0.0,25-06-1973,,gfsu.edu.in,,720.0
15246,Institute of Infrastructure Technology Research and Management,50796.0,114168.0,0.0,0.0,0.0,,8564.64,07-10-1956,2.00% @ 55,iitram.ac.in,Ahmedabad,70215.12
15247,Dharamsinh Desai University,59076.0,131088.0,0.0,0.0,0.0,0.0,8845.2,25-03-1983,2.00% @ 62,ddu.ac.in,Nadiad,70400.48
15248,Bhakta Kavi Narsinh Mehta University,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,10-09-1966,,www.bknmu.edu.in,Junagadh,5708.4
15249,Anand Agricultural University,59076.0,131088.0,0.0,0.0,1021.0,0.0,9237.72,04-11-1960,2.00% @ 62,www.aau.in,,75347.72
15250,Hemchandracharya North Gujarat University,50148.0,71304.0,0.0,1108.86,1023.79,0.0,11754.48,19-05-1986,2.00% @ 62,ngu.ac.in,Patan,33304.29
15251,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,2490.0,0.0,0.0,10-02-1954,,gfsu.edu.in,,5475.0
15252,Maharaja Krishnakumarsinhji Bhavnagar University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,13-07-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,445.23
15253,Gujarat Forensic Sciences University,28152.0,66204.0,0.0,,0.0,0.0,0.0,05-11-1963,,gfsu.edu.in,Gandhinagar,5345.38
15254,Sardar Patel University,22879.56,38749.56,0.0,0.0,702.0,0.0,0.0,12-11-1982,,spuvvn.edu,Vallabh Vidhyanagar,702.0
15255,Anand Agricultural University,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,17-09-1987,,www.aau.in,Anand,1830.0
15256,Sardarkrushinagar Dantiwada Agricultural University,67656.0,143952.0,0.0,0.0,0.0,0.0,0.0,13-05-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,,5705.87
15257,Ganpat University,46764.0,82152.0,0.0,0.0,650.0,,9237.72,21-06-1951,2.00% @ 55,gu.ac.in,Mehsana,77608.0
15258,Shri Govind Guru University,59076.0,131088.0,0.0,0.0,-57.76,0.0,4277.4,13-02-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,6578.45
15259,Gujarat Forensic Sciences University,31200.0,48888.0,0.0,0.0,1491.25,0.0,3614.64,23-08-1986,2.00% @ 55,gfsu.edu.in,Gandhinagar,43107.25
15260,Saurashtra University,22879.56,38749.56,0.0,0.0,3941.4,0.0,0.0,19-04-1961,,saurashtrauniversity.edu,Rajkot,6209.4
15261,Maharaja Krishnakumarsinhji Bhavnagar University,59076.0,131088.0,0.0,0.0,-45.5,0.0,20547.64,21-07-1976,2.00% @ 62,www.mkbhavuni.edu.in,,62064.66
15262,Anand Agricultural University,28079.4,41432.76,0.0,0.0,0.0,,0.0,13-04-1982,,www.aau.in,,2145.0
15263,Gujarat University of Transplantation Sciences,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,23-02-1982,2.00% @ 55,www.guts.education,Ahmedabad,99411.48
15264,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,,173.3,0.0,0.0,07-10-1978,,ngu.ac.in,Patan,173.3
15265,Saurashtra University,59076.0,131088.0,0.0,0.0,951.4,,14.94,07-09-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,2854.2
15266,Gujarat University of Transplantation Sciences,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,20-09-1953,,www.guts.education,,2199.51
15267,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,3772.86,0.0,0.0,05-08-1956,,sdau.edu.in,Palanpur,3823.86
15268,Gujarat University,50148.0,71304.0,0.0,0.0,1023.79,,9237.72,21-01-1981,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,51149.07
15269,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,158.05,,0.0,10-10-1963,,www.bknmu.edu.in,Junagadh,158.05
15270,Gujarat University,22879.56,38749.56,0.0,0.0,6974.0,,0.0,19-11-1958,,gujaratuniversity.org.in,Ahmedabad,9244.4
15271,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,9580.0,,0.0,17-07-1985,,www.nau.in,,14326.0
15272,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,335.5,0.0,0.0,14-05-1970,,sdau.edu.in,Palanpur,335.5
15273,Saurashtra University,22879.56,38749.56,0.0,0.0,1397.25,0.0,0.0,11-01-1983,,saurashtrauniversity.edu,,1397.25
15274,Bhakta Kavi Narsinh Mehta University,49512.0,66192.0,0.0,0.0,0.0,,0.0,01-04-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,Junagadh,7027.68
15275,Bhakta Kavi Narsinh Mehta University,59076.0,131088.0,0.0,0.0,12626.0,,1349.64,17-06-1952,2.00% @ 62,www.bknmu.edu.in,Junagadh,45349.2
15276,Ganpat University,49512.0,66192.0,0.0,0.0,250.0,0.0,37.35,06-04-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana,9532.52
15277,Anand Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,03-10-1951,,www.aau.in,Anand,598.0
15278,Gujarat Forensic Sciences University,52464.0,125736.0,0.0,0.0,2500.0,,1391.94,11-03-1985,2.00% @ 62,gfsu.edu.in,Gandhinagar,15914.97
15279,Krantiguru Shyamji Krishna Verma Kachchh University,52464.0,125736.0,0.0,0.0,650.0,,17631.72,17-05-1955,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj,77641.16
15280,Gujarat Technological University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,01-05-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad,2419.6
15281,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,8976.0,,0.0,02-03-1974,,ngu.ac.in,,11198.0
15282,Gujarat University,49512.0,66192.0,0.0,0.0,0.0,,0.0,18-06-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,5261.52
15283,Sardar Patel University,28079.4,41432.76,0.0,0.0,2210.0,0.0,0.0,13-06-1969,,spuvvn.edu,Vallabh Vidhyanagar,4225.0
15284,Maharaja Sayajirao University of Baroda,31200.0,53496.0,0.0,0.0,650.0,,17631.72,17-10-1969,2.00% @ 55,msubaroda.ac.in,,40673.16
15285,Sardar Patel University,37236.0,65448.0,0.0,0.0,360.0,0.0,0.0,15-01-1954,2.00% @ 62,spuvvn.edu,,23568.3
15286,Sardar Patel University,85188.0,150792.0,0.0,0.0,0.0,,9319.08,04-02-1964,2.00% @ 55,spuvvn.edu,,94857.0
15287,Shri Govind Guru University,14496.0,38028.0,0.0,0.0,5766.0,0.0,0.0,12-11-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,5766.0
15288,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,,33.0,,0.0,06-04-1968,,www.mkbhavuni.edu.in,Bhavnagar,33.0
15289,Sardar Patel University,22879.56,38749.56,0.0,0.0,832.0,0.0,0.0,14-11-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,2145.0
15290,Ganpat University,59076.0,131088.0,0.0,0.0,1468.8,0.0,3614.64,20-10-1981,2.00% @ 62,gu.ac.in,Mehsana,54015.2
15291,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,0.0,,0.0,19-07-1984,,www.mkbhavuni.edu.in,,5649.6
15292,Gujarat University of Transplantation Sciences,85188.0,150792.0,0.0,0.0,20216.8,,9237.72,10-03-1962,2.00% @ 60,www.guts.education,Ahmedabad,143562.12
15293,Anand Agricultural University,74988.0,140976.0,0.0,0.0,10625.4,,23270.64,14-02-1972,2.00% @ 55,www.aau.in,Anand,123390.2
15294,Veer Narmad South Gujarat University,59076.0,131088.0,0.0,0.0,1953.2,0.0,89.64,21-05-1963,2.00% @ 62,vnsgu.ac.in,,49640.2
15295,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,5029.2,0.0,0.0,08-10-1977,,iitram.ac.in,,5029.2
15296,Dharamsinh Desai University,49512.0,66192.0,0.0,0.0,1800.48,,0.0,05-03-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,,13535.06
15297,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,5471.85,0.0,0.0,22-06-1986,,www.guts.education,Ahmedabad,5471.85
15298,Dharamsinh Desai University,28152.0,66204.0,0.0,0.0,808.65,,0.0,01-04-1982,,ddu.ac.in,Nadiad,10023.1
15299,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,16-05-1955,,sdau.edu.in,Palanpur,3094.0
15300,Anand Agricultural University,282828.0,485664.0,0.0,0.0,75048.0,,17631.72,25-08-1983,2.00% @ 55,www.aau.in,Anand,408916.48
15301,Gujarat University of Transplantation Sciences,44712.0,157800.0,0.0,0.0,258.0,,18101.63,18-10-1973,2.00% @ 55,www.guts.education,Ahmedabad,111511.36
15302,Gujarat University,49512.0,66192.0,0.0,0.0,0.0,,44.82,21-05-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,9566.4
15303,Anand Agricultural University,31200.0,48888.0,694.02,0.0,964.07,,21925.44,23-07-1981,2.00% @ 62,www.aau.in,Anand,33048.87
15304,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,,864.0,0.0,0.0,01-08-1972,,sdau.edu.in,Palanpur,3126.0
15305,Maharaja Sayajirao University of Baroda,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,23-02-1973,,msubaroda.ac.in,Vadodara,117.0
15306,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,118.8,,0.0,22-09-1958,,msubaroda.ac.in,Vadodara,118.8
15307,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,1202.3,0.0,0.0,18-03-1988,,sdau.edu.in,,1202.3
15308,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,4072.75,,0.0,19-05-1971,,ddu.ac.in,,4072.75
15309,Gujarat Forensic Sciences University,28152.0,66204.0,0.0,0.0,0.0,0.0,2231.1,02-02-1962,,gfsu.edu.in,,3417.0
15310,Saurashtra University,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-02-1986,,saurashtrauniversity.edu,,540.0
15311,Maharaja Krishnakumarsinhji Bhavnagar University,85188.0,150792.0,0.0,0.0,15863.94,,17631.72,12-08-1979,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,110900.82
15312,Sardar Patel University,49512.0,66192.0,0.0,0.0,1200.0,0.0,0.0,16-08-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,11684.93
15313,Maharaja Krishnakumarsinhji Bhavnagar University,44712.0,157800.0,0.0,0.0,60.0,0.0,23270.64,20-07-1989,2.00% @ 60,www.mkbhavuni.edu.in,Bhavnagar,118954.04
15314,Sardar Patel University,80856.0,142032.0,0.0,9800.0,325.0,,1327.23,03-06-1971,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar,50732.5
15315,Gujarat University of Transplantation Sciences,26928.0,38172.0,0.0,0.0,0.0,,0.0,20-09-1967,,www.guts.education,Ahmedabad,2772.48
15316,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,3397.45,,0.0,14-03-1969,,www.bknmu.edu.in,Junagadh,3397.45
15317,Maharaja Sayajirao University of Baroda,67656.0,126600.0,0.0,,0.0,0.0,23270.64,26-09-1989,2.00% @ 55,msubaroda.ac.in,Vadodara,72531.47
15318,Gujarat Forensic Sciences University,77616.0,165516.0,0.0,0.0,0.0,0.0,23270.64,26-06-1952,2.00% @ 55,gfsu.edu.in,,98320.16
15319,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,558.0,0.0,0.0,07-01-1957,,ddu.ac.in,Nadiad,558.0
15320,Gujarat Technological University,22879.56,38749.56,0.0,0.0,5524.2,,0.0,19-05-1951,,gtu.ac.in,Ahmedabad,6767.2
15321,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,586.3,0.0,0.0,24-05-1971,,gfsu.edu.in,Gandhinagar,586.3
15322,Gujarat University,39456.0,73944.0,0.0,0.0,758.53,0.0,23270.64,13-10-1971,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,56341.53
15323,Gujarat Technological University,59076.0,131088.0,0.0,0.0,2600.0,0.0,23270.64,25-10-1962,2.00% @ 62,gtu.ac.in,,82127.32
15324,Gujarat Ayurved University,28079.4,41432.76,0.0,0.0,0.0,,0.0,15-05-1988,,ayurveduniversity.edu.in,Jamnagar,78.0
15325,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,3365.75,0.0,0.0,18-06-1978,,www.mkbhavuni.edu.in,,4126.73
15326,Sardar Patel University,37236.0,65448.0,0.0,,0.0,,0.0,24-03-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,4736.45
15327,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,7505.45,0.0,0.0,12-03-1950,,ddu.ac.in,Nadiad,9361.85
15328,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,132.0,0.0,0.0,21-01-1955,,www.mkbhavuni.edu.in,Bhavnagar,132.0
15329,Sardar Patel University,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,08-10-1964,,spuvvn.edu,Vallabh Vidhyanagar,3057.3
15330,Gujarat National Law University,74988.0,140976.0,0.0,0.0,2150.0,0.0,23270.64,14-10-1955,2.00% @ 55,gnlu.ac.in,Gandhinagar,94385.0
15331,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,1426.0,,0.0,01-11-1965,,gfsu.edu.in,Gandhinagar,1426.0
15332,Institute of Infrastructure Technology Research and Management,28152.0,66204.0,0.0,0.0,7754.11,0.0,0.0,09-08-1965,,iitram.ac.in,,15508.22
15333,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,396.5,0.0,0.0,25-03-1952,,sdau.edu.in,Palanpur,396.5
15334,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,1680.0,0.0,0.0,22-02-1962,,sdau.edu.in,Palanpur,1680.0
15335,Dharamsinh Desai University,49512.0,66192.0,0.0,0.0,6058.72,,2141.16,03-10-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad,23739.52
15336,Gujarat University of Transplantation Sciences,31200.0,48888.0,0.0,0.0,1837.4,0.0,1769.64,16-11-1961,2.00% @ 55,www.guts.education,Ahmedabad,38232.68
15337,Shri Govind Guru University,132.0,2880.0,0.0,0.0,3900.0,0.0,0.0,03-06-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,3900.0
15338,Gujarat Technological University,85188.0,150792.0,0.0,0.0,59702.4,0.0,23270.64,21-07-1981,2.00% @ 55,gtu.ac.in,Ahmedabad,172110.12
15339,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,476.3,,0.0,14-03-1954,,sdau.edu.in,Palanpur,476.3
15340,Saurashtra University,67656.0,143952.0,0.0,0.0,0.0,0.0,0.0,21-11-1953,,saurashtrauniversity.edu,Rajkot,34166.0
15341,Dharamsinh Desai University,49512.0,66192.0,0.0,0.0,0.0,,0.0,02-07-1987,2.00% @ 62,ddu.ac.in,Nadiad,3226.13
15342,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,732.0,0.0,0.0,03-10-1975,,sdau.edu.in,,732.0
15343,Maharaja Sayajirao University of Baroda,49512.0,66192.0,0.0,0.0,0.0,0.0,2309.43,13-01-1951,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,9622.4
15344,Bhakta Kavi Narsinh Mehta University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,22-09-1976,,www.bknmu.edu.in,Junagadh,1027.0
15345,Gujarat National Law University,22879.56,38749.56,0.0,0.0,6335.9,,0.0,13-05-1964,,gnlu.ac.in,,6335.9
15346,Shri Govind Guru University,39456.0,73944.0,0.0,574.9,650.0,,6158.48,12-09-1989,2.00% @ 62,sggu.ac.in,,29036.97
15347,Maharaja Krishnakumarsinhji Bhavnagar University,59076.0,131088.0,0.0,0.0,17003.99,0.0,1342.97,06-08-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,39659.32
15348,Gujarat Forensic Sciences University,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,22-08-1972,,gfsu.edu.in,Gandhinagar,3156.75
15349,Maharaja Krishnakumarsinhji Bhavnagar University,59076.0,131088.0,0.0,0.0,29999.7,0.0,9319.08,07-04-1983,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar,146462.7
15350,Navsari Agricultural University,49512.0,66192.0,0.0,0.0,1997.66,,6121.08,19-01-1971,2.00% @ 55,www.nau.in,Navsari,53753.46
15351,Gujarat Technological University,97968.0,173388.0,0.0,0.0,30183.5,,9319.08,27-10-1986,2.00% @ 55,gtu.ac.in,Ahmedabad,129785.82
15352,Dharamsinh Desai University,28152.0,66204.0,0.0,0.0,4930.7,,0.0,26-10-1981,,ddu.ac.in,,12451.5
15353,Saurashtra University,85188.0,150792.0,0.0,0.0,0.0,0.0,0.0,25-01-1963,,saurashtrauniversity.edu,Rajkot,52595.0
15354,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,297.0,,0.0,09-05-1958,,sdau.edu.in,Palanpur,297.0
15355,Maharaja Krishnakumarsinhji Bhavnagar University,49512.0,66192.0,0.0,0.0,1594.4,,1554.86,12-03-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar,9422.94
15356,Bhakta Kavi Narsinh Mehta University,49512.0,66192.0,0.0,,1600.0,,4407.93,24-08-1983,2.00% @ 62,www.bknmu.edu.in,,21205.06
15357,Gujarat Forensic Sciences University,23587.2,324000.0,0.0,0.0,24720.0,,0.0,05-07-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,,24720.0
15358,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0.0,0.0,338.8,0.0,0.0,26-03-1983,,baou.edu.in,Ahmedabad,338.8
15359,Saurashtra University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,09-04-1976,,saurashtrauniversity.edu,Rajkot,1024.0
15360,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,4902.0,0.0,0.0,18-04-1960,,sdau.edu.in,Palanpur,8218.0
15361,Sardarkrushinagar Dantiwada Agricultural University,29976.0,42336.0,0.0,0.0,0.0,0.0,0.0,24-06-1966,,sdau.edu.in,,1333.6
15362,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,,0.0,,0.0,12-02-1955,,gfsu.edu.in,,900.9
15363,Gujarat Forensic Sciences University,31200.0,49224.0,0.0,0.0,41.45,0.0,0.0,07-05-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,4114.26
15364,Saurashtra University,31200.0,48888.0,0.0,0.0,6780.94,0.0,23270.64,14-05-1971,2.00% @ 55,saurashtrauniversity.edu,Rajkot,35795.01
15365,Gujarat Forensic Sciences University,33336.0,83460.0,0.0,0.0,0.0,,8980.56,19-04-1976,2.00% @ 62,gfsu.edu.in,Gandhinagar,18451.5
15366,Dr. Babasaheb Ambedkar Open University,67656.0,143952.0,0.0,0.0,15056.0,,13664.18,11-06-1955,,baou.edu.in,Ahmedabad,78357.76
15367,Gujarat Technological University,59076.0,131088.0,0.0,0.0,2328.22,0.0,1327.23,15-07-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad,26662.38
15368,Shri Govind Guru University,31200.0,44832.0,0.0,18.91,0.0,,0.0,24-05-1977,2.00% @ 62,sggu.ac.in,,24.82
15369,Gujarat Forensic Sciences University,54648.0,77856.0,0.0,0.0,1023.79,0.0,17631.72,03-08-1966,2.00% @ 55,gfsu.edu.in,Gandhinagar,56126.67
15370,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,500.0,0.0,23270.64,09-09-1952,2.00% @ 62,www.guts.education,Ahmedabad,73447.24
15371,Gujarat University,97968.0,187176.0,0.0,0.0,0.0,0.0,17631.72,21-07-1968,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,123653.45
15372,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,03-07-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,,2520.0
15373,Saurashtra University,14496.0,38028.0,0.0,0.0,5910.0,,0.0,01-07-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,5910.0
15374,Gujarat University,67656.0,143952.0,0.0,0.0,10205.52,,17624.25,21-01-1960,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,132320.12
15375,Sardar Patel University,22879.56,38749.56,0.0,0.0,1215.5,0.0,0.0,19-01-1989,,spuvvn.edu,,1215.5
15376,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,20-08-1970,,gfsu.edu.in,,1345.5
15377,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,3653.0,,0.0,09-04-1963,,ayurveduniversity.edu.in,Jamnagar,3653.0
15378,Gujarat University of Transplantation Sciences,56316.0,98904.0,0.0,,650.0,,17631.72,25-11-1965,2.00% @ 55,www.guts.education,,83347.6
15379,Gujarat University of Transplantation Sciences,22879.56,38749.56,0.0,0.0,5015.5,0.0,0.0,03-08-1980,,www.guts.education,,7023.5
15380,Anand Agricultural University,52464.0,125736.0,0.0,0.0,650.0,0.0,23270.64,11-05-1985,2.00% @ 55,www.aau.in,Anand,69534.92
15381,Saurashtra University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,23-09-1956,,saurashtrauniversity.edu,Rajkot,297.0
15382,Sardarkrushinagar Dantiwada Agricultural University,85188.0,150792.0,0.0,0.0,0.0,,23270.64,03-03-1979,2.00% @ 55,sdau.edu.in,,99635.76
15383,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,2157.0,,0.0,11-08-1955,,ayurveduniversity.edu.in,Jamnagar,2157.0
15384,Maharaja Sayajirao University of Baroda,50148.0,71304.0,0.0,0.0,1023.79,,9716.28,18-10-1975,2.00% @ 60,msubaroda.ac.in,,50735.79
15385,Institute of Infrastructure Technology Research and Management,67656.0,143952.0,0.0,0.0,35.0,,17631.72,11-08-1969,2.00% @ 60,iitram.ac.in,Ahmedabad,98600.6
15386,Gujarat University,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,18-05-1974,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,93022.12
15387,Maharaja Sayajirao University of Baroda,22879.56,291194.4,0.0,0.0,0.0,,0.0,03-11-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,582.0
15388,Gujarat University,22879.56,38749.56,0.0,0.0,4615.05,0.0,0.0,02-04-1974,,gujaratuniversity.org.in,Ahmedabad,5412.55
15389,Maharaja Krishnakumarsinhji Bhavnagar University,44604.0,78360.0,0.0,0.0,650.0,0.0,9797.64,23-07-1955,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,69493.0
15390,Dharamsinh Desai University,32124.0,60204.0,8.96,0.0,650.0,0.0,9237.72,25-01-1982,2.00% @ 62,ddu.ac.in,,42905.04
15391,Gujarat Technological University,22879.56,38749.56,0.0,0.0,7059.0,,0.0,03-05-1963,,gtu.ac.in,Ahmedabad,8308.6
15392,Veer Narmad South Gujarat University,85188.0,150792.0,0.0,,32180.0,0.0,2078.64,08-10-1985,2.00% @ 55,vnsgu.ac.in,Surat,123048.0
15393,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,490.8,,0.0,25-10-1955,,sdau.edu.in,Palanpur,490.8
15394,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,01-04-1985,,sdau.edu.in,,1942.46
15395,Ganpat University,85188.0,162768.0,0.0,0.0,0.0,0.0,17631.72,01-01-1961,2.00% @ 55,gu.ac.in,Mehsana,155880.0
15396,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,,0.0,23-10-1962,,gfsu.edu.in,,1040.0
15397,Anand Agricultural University,22879.56,38749.56,0.0,0.0,6712.65,0.0,0.0,09-08-1967,,www.aau.in,Anand,7276.95
15398,Maharaja Sayajirao University of Baroda,85188.0,150792.0,0.0,,0.0,,23270.64,27-10-1967,2.00% @ 55,msubaroda.ac.in,Vadodara,116884.56
15399,Gujarat University of Transplantation Sciences,62484.0,79848.0,3389.64,0.0,24.0,0.0,0.0,16-02-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad,34274.12
15400,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,3641.0,0.0,0.0,05-08-1967,,sdau.edu.in,Palanpur,3641.0
15401,Sardarkrushinagar Dantiwada Agricultural University,41796.0,59424.0,0.0,,1023.79,0.0,23270.64,21-04-1968,2.00% @ 62,sdau.edu.in,Palanpur,46005.63
15402,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,429.0,0.0,0.0,24-06-1956,,www.bknmu.edu.in,,429.0
15403,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,573.84,0.0,2224.63,12-01-1962,2.00% @ 62,www.guts.education,Ahmedabad,18864.67
15404,Veer Narmad South Gujarat University,31200.0,48888.0,467.53,,1246.0,,17631.72,17-02-1951,2.00% @ 60,vnsgu.ac.in,,32009.21
15405,Gujarat Technological University,22879.56,38749.56,0.0,0.0,1285.9,,0.0,09-05-1958,,gtu.ac.in,Ahmedabad,1285.9
15406,Anand Agricultural University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,18-06-1951,,www.aau.in,Anand,300.0
15407,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,100.1,0.0,0.0,05-08-1969,,ayurveduniversity.edu.in,,100.1
15408,Anand Agricultural University,67656.0,143952.0,0.0,0.0,14342.64,0.0,24181.34,25-08-1966,2.00% @ 60,www.aau.in,Anand,85734.41
